[true theta], [true dTheta], [ar], [at], [imu dtheta]
0.250039, 2.644025, 0.858643, 0.316162, 2.644599
0.276117, 2.607767, 0.871826, 0.338623, 2.631829
0.302194, 2.571510, 0.845459, 0.403564, 2.598838
0.328272, 2.531068, 0.839111, 0.438232, 2.547755
0.352816, 2.490627, 0.825439, 0.432129, 2.491351
0.377359, 2.440424, 0.821289, 0.425781, 2.465810
0.401903, 2.379065, 0.829590, 0.472168, 2.456232
0.426447, 2.305155, 0.813477, 0.555420, 2.408341
0.449456, 2.218694, 0.801025, 0.627441, 2.308304
0.472466, 2.121077, 0.815186, 0.680420, 2.183790
0.492408, 2.013698, 0.815918, 0.714111, 2.039055
0.512350, 1.904925, 0.800781, 0.727539, 1.891128
0.530757, 1.796152, 0.788818, 0.698730, 1.765549
0.547631, 1.697141, 0.796875, 0.661377, 1.668705
0.562971, 1.602313, 0.788574, 0.641602, 1.595273
0.578311, 1.521430, 0.791504, 0.648438, 1.552704
0.593651, 1.447520, 0.777832, 0.695068, 1.492044
0.607456, 1.387555, 0.758545, 0.711182, 1.415419
0.621262, 1.326196, 0.769043, 0.708252, 1.329217
0.633534, 1.270415, 0.765625, 0.696289, 1.261107
0.645806, 1.217423, 0.767822, 0.684326, 1.224923
0.658078, 1.157458, 0.742432, 0.693359, 1.186611
0.670350, 1.104466, 0.757080, 0.727295, 1.136592
0.679553, 1.048685, 0.732422, 0.739258, 1.081253
0.690291, 0.995693, 0.735596, 0.750488, 1.021656
0.701029, 0.942701, 0.735596, 0.748779, 0.967381
0.708699, 0.893892, 0.709229, 0.743164, 0.915234
0.717903, 0.846478, 0.720703, 0.751709, 0.869472
0.725573, 0.806037, 0.719482, 0.752686, 0.816261
0.733243, 0.761412, 0.710938, 0.748291, 0.779013
0.740913, 0.723760, 0.701904, 0.731689, 0.749214
0.748583, 0.697264, 0.703125, 0.738037, 0.722609
0.754719, 0.662401, 0.695557, 0.739746, 0.693875
0.760854, 0.630327, 0.699951, 0.757813, 0.668333
0.766990, 0.596858, 0.691406, 0.784912, 0.637471
0.773126, 0.564784, 0.680176, 0.774658, 0.594902
0.779262, 0.529921, 0.679443, 0.771973, 0.551269
0.783864, 0.503425, 0.682129, 0.771240, 0.515085
0.788466, 0.479718, 0.681641, 0.771240, 0.490608
0.793068, 0.453222, 0.669922, 0.765137, 0.468259
0.797670, 0.433698, 0.669189, 0.757080, 0.446975
0.800738, 0.422542, 0.665771, 0.744873, 0.437397
0.805340, 0.421147, 0.676758, 0.733154, 0.441653
0.809942, 0.415569, 0.654785, 0.729492, 0.449103
0.813010, 0.414175, 0.645752, 0.748779, 0.460809
0.817612, 0.409991, 0.647949, 0.758301, 0.454424
0.822214, 0.411386, 0.644043, 0.765869, 0.446975
0.826816, 0.403019, 0.659424, 0.769775, 0.442718
0.829884, 0.393257, 0.647461, 0.766113, 0.435268
0.834486, 0.383495, 0.638916, 0.768066, 0.429947
0.837554, 0.359788, 0.635498, 0.780762, 0.422497
0.842155, 0.331898, 0.635010, 0.799072, 0.405470
0.845223, 0.295640, 0.631104, 0.822266, 0.383121
0.848291, 0.248226, 0.633545, 0.854736, 0.337359
0.851359, 0.179894, 0.625732, 0.885010, 0.260735
0.852893, 0.097617, 0.633545, 0.917725, 0.171340
0.854427, 0.001395, 0.630371, 0.945313, 0.065982
0.854427, -0.107379, 0.627197, 0.952148, -0.058532
0.852893, -0.225914, 0.631592, 0.960449, -0.187304
0.849825, -0.351421, 0.635742, 0.962158, -0.316075
0.845223, -0.479718, 0.640381, 0.961670, -0.454424
0.840621, -0.606620, 0.630127, 0.947998, -0.586388
0.832952, -0.727944, 0.628662, 0.929688, -0.714095
0.825282, -0.839506, 0.630127, 0.902100, -0.824774
0.816078, -0.945490, 0.643555, 0.878418, -0.921619
0.805340, -1.050080, 0.652832, 0.884766, -1.013142
0.794602, -1.150486, 0.656982, 0.879639, -1.108923
0.782330, -1.236946, 0.665283, 0.864990, -1.214281
0.770058, -1.316434, 0.669678, 0.832031, -1.308997
0.756253, -1.381977, 0.676025, 0.797363, -1.379236
0.740913, -1.441942, 0.682129, 0.761963, -1.434575
0.725573, -1.497723, 0.684082, 0.736328, -1.470759
0.710233, -1.550715, 0.698975, 0.729736, -1.503750
0.694893, -1.595340, 0.707275, 0.731201, -1.545255
0.679553, -1.634387, 0.722412, 0.719971, -1.597402
0.662680, -1.670645, 0.725098, 0.708008, -1.642099
0.645806, -1.708297, 0.740479, 0.667480, -1.684668
0.627398, -1.744555, 0.745605, 0.650391, -1.710210
0.610524, -1.776629, 0.754883, 0.623291, -1.737880
0.592117, -1.801730, 0.759033, 0.614746, -1.760228
0.573709, -1.824043, 0.772705, 0.593506, -1.781513
0.555301, -1.840777, 0.779053, 0.570068, -1.801733
0.536893, -1.857511, 0.797852, 0.537598, -1.805990
0.518486, -1.879824, 0.802734, 0.534180, -1.808118
0.500078, -1.897953, 0.808838, 0.550537, -1.823018
0.480136, -1.917476, 0.815918, 0.543213, -1.856009
0.461728, -1.930027, 0.827393, 0.526611, -1.902834
0.441786, -1.942577, 0.830566, 0.479492, -1.926247
0.421845, -1.946761, 0.842773, 0.442139, -1.939018
0.401903, -1.949550, 0.846191, 0.396240, -1.936890
0.381961, -1.942577, 0.857666, 0.369385, -1.914541
0.363553, -1.934210, 0.870117, 0.354980, -1.892192
0.343612, -1.917476, 0.880615, 0.350586, -1.878357
0.325204, -1.907714, 0.879639, 0.317383, -1.863458
0.305262, -1.897953, 0.884521, 0.301025, -1.833660
0.286854, -1.889585, 0.903320, 0.300537, -1.817697
0.268447, -1.884007, 0.902832, 0.301025, -1.811311
0.250039, -1.874246, 0.919434, 0.295166, -1.820889
0.230097, -1.868668, 0.914795, 0.269043, -1.819825
0.211689, -1.860300, 0.910156, 0.249023, -1.827274
0.193282, -1.850539, 0.919434, 0.218750, -1.826210
0.174874, -1.833804, 0.924805, 0.177490, -1.815568
0.156466, -1.818464, 0.934082, 0.132568, -1.797476
0.138058, -1.797547, 0.941406, 0.108154, -1.757036
0.119651, -1.780812, 0.941162, 0.096924, -1.717659
0.102777, -1.762683, 0.948242, 0.102539, -1.682540
0.085903, -1.737582, 0.961426, 0.107910, -1.667641
0.067495, -1.715269, 0.953613, 0.088379, -1.666577
0.050621, -1.690168, 0.955078, 0.056641, -1.651677
0.033748, -1.672039, 0.944824, 0.033691, -1.627200
0.016874, -1.655305, 0.956299, 0.023682, -1.604851
0.001534, -1.641359, 0.964355, 0.011963, -1.582503
-0.015340, -1.630203, 0.946533, -0.003418, -1.562282
-0.030680, -1.630203, 0.948975, 0.011230, -1.555897
-0.047553, -1.634387, 0.963135, 0.024170, -1.566539
-0.062893, -1.635781, 0.959229, 0.008057, -1.592081
-0.079767, -1.635781, 0.969482, -0.020020, -1.620815
-0.096641, -1.627414, 0.960938, -0.092041, -1.630393
-0.113515, -1.619047, 0.950928, -0.142822, -1.599530
-0.130388, -1.610680, 0.961426, -0.156006, -1.547383
-0.145728, -1.602313, 0.951904, -0.126953, -1.518649
-0.161068, -1.586973, 0.947510, -0.126221, -1.511200
-0.176408, -1.566055, 0.940186, -0.125488, -1.510135
-0.191748, -1.542348, 0.941162, -0.152100, -1.518649
-0.208621, -1.511668, 0.939941, -0.189941, -1.516521
-0.223961, -1.478200, 0.951904, -0.244385, -1.488851
-0.239301, -1.430786, 0.943848, -0.304932, -1.430318
-0.253107, -1.380583, 0.954102, -0.356689, -1.340924
-0.266913, -1.323407, 0.947998, -0.343994, -1.249400
-0.279185, -1.263442, 0.940430, -0.317383, -1.179161
-0.291456, -1.213239, 0.946777, -0.294922, -1.137657
-0.302194, -1.163036, 0.940430, -0.302002, -1.108923
-0.314466, -1.118411, 0.950684, -0.319336, -1.073803
-0.325204, -1.076576, 0.945801, -0.317627, -1.048262
-0.335942, -1.034740, 0.925049, -0.322266, -1.021656
-0.346680, -0.976170, 0.933838, -0.382568, -0.987601
-0.355884, -0.907838, 0.928955, -0.402588, -0.926940
-0.365087, -0.821377, 0.930908, -0.455811, -0.846059
-0.374291, -0.725155, 0.926270, -0.525146, -0.732187
-0.381961, -0.613592, 0.926270, -0.536377, -0.593838
-0.386563, -0.482507, 0.918701, -0.521240, -0.453360
-0.391165, -0.344448, 0.928955, -0.541016, -0.320332
-0.394233, -0.189656, 0.929688, -0.557373, -0.174533
-0.395767, -0.032074, 0.925781, -0.587158, -0.015963
-0.395767, 0.128297, 0.928223, -0.582764, 0.148992
-0.392699, 0.290062, 0.928955, -0.599854, 0.322460
-0.389631, 0.467167, 0.933838, -0.610596, 0.503378
-0.383495, 0.642877, 0.933838, -0.589600, 0.684297
-0.377359, 0.815799, 0.925781, -0.569824, 0.864151
-0.368155, 0.991509, 0.921875, -0.550293, 1.037619
-0.357418, 1.160247, 0.916260, -0.544434, 1.197253
-0.343612, 1.328985, 0.925537, -0.534424, 1.366465
-0.329806, 1.489356, 0.930420, -0.537109, 1.535677
-0.314466, 1.641359, 0.905029, -0.503174, 1.713402
-0.296058, 1.771051, 0.912109, -0.446777, 1.864522
-0.277651, 1.888191, 0.913574, -0.381836, 1.980523
-0.257709, 1.988597, 0.909912, -0.335449, 2.073111
-0.236233, 2.077847, 0.905518, -0.283447, 2.143349
-0.214757, 2.147573, 0.911621, -0.252441, 2.206139
-0.193282, 2.197776, 0.917236, -0.202637, 2.248708
-0.170272, 2.245190, 0.918945, -0.167725, 2.289148
-0.147262, 2.277264, 0.925781, -0.151855, 2.313625
-0.124252, 2.298182, 0.911865, -0.130371, 2.348745
-0.101243, 2.313522, 0.915771, -0.090088, 2.377479
-0.078233, 2.314916, 0.926758, -0.023193, 2.382800
-0.053689, 2.309338, 0.927002, 0.044922, 2.358323
-0.030680, 2.303760, 0.923584, 0.062012, 2.318947
-0.007670, 2.298182, 0.927979, 0.049561, 2.289148
0.015340, 2.292604, 0.923096, 0.079346, 2.267864
0.036816, 2.293999, 0.925293, 0.069336, 2.259350
0.059825, 2.293999, 0.922607, 0.052490, 2.276377
0.082835, 2.293999, 0.920654, 0.036865, 2.322139
0.105845, 2.288420, 0.908447, 0.087158, 2.381736
0.128854, 2.271686, 0.908447, 0.195557, 2.395571
0.153398, 2.239612, 0.909180, 0.300781, 2.357259
0.176408, 2.194987, 0.914795, 0.360352, 2.264671
0.197884, 2.140600, 0.899902, 0.374756, 2.158248
0.219359, 2.080636, 0.906494, 0.364746, 2.067789
0.239301, 2.019277, 0.895508, 0.360352, 1.995422
0.257709, 1.960706, 0.908936, 0.354980, 1.940082
0.277651, 1.917476, 0.898438, 0.349365, 1.900706
0.296058, 1.879824, 0.890625, 0.342773, 1.882614
0.314466, 1.844961, 0.884033, 0.368652, 1.868779
0.332874, 1.817070, 0.877441, 0.385010, 1.850687
0.351282, 1.791968, 0.884766, 0.398926, 1.838981
0.369689, 1.757105, 0.869873, 0.418701, 1.820889
0.386563, 1.716664, 0.871338, 0.497314, 1.782577
0.403437, 1.674828, 0.863037, 0.528320, 1.713402
0.420311, 1.634387, 0.872559, 0.523926, 1.639971
0.437185, 1.598129, 0.849854, 0.523193, 1.589952
0.452524, 1.568844, 0.854980, 0.519287, 1.545255
0.466330, 1.549321, 0.853027, 0.491699, 1.512264
0.481670, 1.533981, 0.829346, 0.467041, 1.520778
0.497010, 1.524219, 0.820313, 0.477539, 1.548447
0.512350, 1.521430, 0.813477, 0.501465, 1.567604
0.527689, 1.520036, 0.809326, 0.511475, 1.583567
0.543029, 1.514457, 0.798584, 0.552734, 1.585695
0.558369, 1.497723, 0.797119, 0.590576, 1.581438
0.573709, 1.471227, 0.782227, 0.648682, 1.540998
0.589049, 1.437758, 0.767334, 0.669434, 1.483530
0.602854, 1.400106, 0.764404, 0.673584, 1.423933
0.616660, 1.361059, 0.771240, 0.673096, 1.367529
0.630466, 1.316434, 0.759277, 0.673096, 1.323896
0.642738, 1.270415, 0.746582, 0.685303, 1.295162
0.655010, 1.234157, 0.743896, 0.704346, 1.243015
0.667282, 1.203478, 0.739990, 0.696533, 1.192996
0.679553, 1.174193, 0.736328, 0.681396, 1.170648
0.690291, 1.142118, 0.724609, 0.689209, 1.152556
0.701029, 1.118411, 0.716309, 0.690430, 1.136592
0.713301, 1.097494, 0.714355, 0.701660, 1.121693
0.724039, 1.080759, 0.703613, 0.700928, 1.106794
0.734777, 1.069603, 0.701416, 0.711182, 1.090831
0.743981, 1.058447, 0.695313, 0.720459, 1.076996
0.754719, 1.048685, 0.680176, 0.711426, 1.064225
0.765456, 1.040318, 0.673584, 0.702148, 1.063161
0.776194, 1.041712, 0.655762, 0.716553, 1.074867
0.786932, 1.045896, 0.660645, 0.734619, 1.078060
0.796136, 1.052869, 0.654541, 0.732178, 1.085510
0.806874, 1.054263, 0.650879, 0.734619, 1.092959
0.817612, 1.057052, 0.636230, 0.745605, 1.098280
0.828350, 1.061236, 0.635986, 0.739258, 1.100409
0.839087, 1.066814, 0.627441, 0.778809, 1.107858
0.849825, 1.073787, 0.609131, 0.793701, 1.094023
0.860563, 1.066814, 0.609619, 0.785400, 1.090831
0.871301, 1.054263, 0.590332, 0.788574, 1.088702
0.882039, 1.037529, 0.581787, 0.805176, 1.084445
0.892777, 1.011033, 0.576172, 0.831543, 1.076996
0.903515, 0.970591, 0.572754, 0.859863, 1.047198
0.912719, 0.920388, 0.560791, 0.879639, 0.998243
0.921922, 0.864607, 0.565674, 0.913086, 0.941839
0.931126, 0.807432, 0.569336, 0.962402, 0.862022
0.938796, 0.746072, 0.561768, 0.959717, 0.760921
0.944932, 0.693080, 0.548096, 0.923340, 0.675783
0.951068, 0.645666, 0.538330, 0.889893, 0.619379
0.957204, 0.601042, 0.537842, 0.867676, 0.590645
0.963340, 0.570362, 0.535156, 0.859131, 0.573617
0.967942, 0.549444, 0.534912, 0.858643, 0.567232
0.974078, 0.541077, 0.519287, 0.858643, 0.552333
0.978680, 0.538288, 0.522217, 0.850586, 0.550204
0.983282, 0.541077, 0.519043, 0.836670, 0.550204
0.989418, 0.556417, 0.513428, 0.821777, 0.570425
0.994020, 0.575940, 0.505127, 0.813721, 0.591709
1.000155, 0.598253, 0.509033, 0.823730, 0.625764
1.006291, 0.621959, 0.498535, 0.815918, 0.650242
1.012427, 0.645666, 0.490234, 0.825928, 0.681104
1.020097, 0.666584, 0.475830, 0.837646, 0.708774
1.026233, 0.690291, 0.473389, 0.842529, 0.730058
1.033903, 0.707026, 0.464355, 0.849854, 0.742829
1.040039, 0.722365, 0.459961, 0.847900, 0.764114
1.047709, 0.734916, 0.461914, 0.848877, 0.784334
1.055379, 0.743283, 0.450928, 0.863281, 0.806683
1.063049, 0.747467, 0.439941, 0.883301, 0.815196
1.070719, 0.740494, 0.432373, 0.905762, 0.817325
1.078388, 0.723760, 0.414307, 0.949219, 0.796040
1.086058, 0.698659, 0.426025, 0.968994, 0.753471
1.093728, 0.666584, 0.418457, 0.971680, 0.708774
1.099864, 0.623354, 0.402100, 0.975586, 0.657691
1.106000, 0.580124, 0.408447, 0.981934, 0.602351
1.110602, 0.539682, 0.407959, 0.983398, 0.548076
1.116738, 0.497846, 0.401611, 0.970703, 0.505507
1.121340, 0.465772, 0.393066, 0.945313, 0.471452
1.124408, 0.446249, 0.394531, 0.931396, 0.452296
1.129010, 0.440671, 0.393799, 0.918945, 0.449103
1.133612, 0.442065, 0.372559, 0.900146, 0.452296
1.136680, 0.450433, 0.373779, 0.895996, 0.470388
1.141282, 0.472745, 0.375244, 0.885986, 0.493800
1.145884, 0.500636, 0.368408, 0.879150, 0.521470
1.152020, 0.524343, 0.355225, 0.879883, 0.555525
1.156622, 0.556417, 0.366943, 0.868164, 0.588516
1.162757, 0.587096, 0.354004, 0.872070, 0.625764
1.168893, 0.606620, 0.350830, 0.891602, 0.661948
1.175029, 0.620565, 0.335693, 0.921631, 0.674719
1.181165, 0.620565, 0.330811, 0.935059, 0.676847
1.188835, 0.601042, 0.318604, 0.946045, 0.674719
1.194971, 0.550839, 0.317139, 0.961182, 0.666205
1.201107, 0.482507, 0.312744, 0.990967, 0.650242
1.207243, 0.394651, 0.314209, 1.037598, 0.600223
1.211845, 0.294245, -0.354980, 1.143799, 0.339488
1.213379, 0.167343, 0.665771, 1.273438, 0.136221
1.213379, 0.033469, 0.086670, 1.020996, 0.063854
1.213379, -0.117140, 0.398682, 1.123779, -0.043633
1.211845, -0.284484, 0.304688, 1.172363, -0.160698
1.210311, -0.458800, 0.312744, 1.267578, -0.348002
1.204175, -0.637299, 0.326172, 1.252930, -0.575746
1.198039, -0.825561, 0.321045, 1.250732, -0.781141
1.188835, -1.022189, 0.341309, 1.254395, -1.000372
1.176563, -1.217423, 0.342041, 1.240479, -1.222795
1.162757, -1.401501, 0.319824, 1.211182, -1.436704
1.147418, -1.557688, 0.331299, 1.153076, -1.613365
1.130544, -1.694352, 0.323975, 1.077637, -1.762357
1.112136, -1.805914, 0.338867, 1.006348, -1.858137
1.092194, -1.895164, 0.358643, 0.965820, -1.910284
1.072253, -1.967679, 0.393555, 0.945557, -1.949660
1.052311, -2.023460, 0.389648, 0.936279, -1.973073
1.032369, -2.063901, 0.440186, 0.939209, -2.040120
1.010893, -2.091792, 0.432617, 0.937256, -2.042248
0.989418, -2.111315, 0.462402, 0.897217, -2.122065
0.967942, -2.128050, 0.482666, 0.840576, -2.134836
0.946466, -2.133628, 0.482178, 0.801758, -2.122065
0.924990, -2.135022, 0.497559, 0.776123, -2.090138
0.903515, -2.130839, 0.519043, 0.751465, -2.085881
0.882039, -2.128050, 0.566895, 0.767334, -2.031606
0.860563, -2.126655, 0.571045, 0.780029, -2.033734
0.840621, -2.119683, 0.565674, 0.792725, -2.034798
0.819146, -2.115499, 0.587158, 0.790039, -2.047569
0.797670, -2.107132, 0.598145, 0.742676, -2.060340
0.776194, -2.095976, 0.630127, 0.693115, -2.060340
0.754719, -2.083425, 0.630371, 0.671143, -2.020963
0.734777, -2.070874, 0.659180, 0.660400, -2.029477
0.713301, -2.058323, 0.672363, 0.649170, -2.026285
0.693359, -2.045773, 0.688477, 0.626709, -1.968816
0.673418, -2.041589, 0.702148, 0.608398, -1.952853
0.653476, -2.045773, 0.716553, 0.645996, -1.937954
0.633534, -2.058323, 0.739990, 0.657471, -1.960303
0.612058, -2.077847, 0.743164, 0.658203, -2.026285
0.592117, -2.102948, 0.749512, 0.640137, -2.040120
0.570641, -2.132233, 0.749512, 0.632080, -2.041184
0.549165, -2.162913, 0.778076, 0.622070, -2.118872
0.527689, -2.192198, 0.770508, 0.560791, -2.161441
0.504680, -2.217300, 0.774658, 0.528320, -2.176340
0.483204, -2.243796, 0.803955, 0.526123, -2.184854
0.460194, -2.268897, 0.802002, 0.512451, -2.208267
0.437185, -2.296788, 0.812988, 0.480713, -2.241258
0.414175, -2.317706, 0.813721, 0.483154, -2.265735
0.391165, -2.337229, 0.829834, 0.444824, -2.293405
0.368155, -2.360936, 0.844727, 0.414795, -2.317882
0.343612, -2.379065, 0.848389, 0.404053, -2.332781
0.319068, -2.390221, 0.864258, 0.381348, -2.363644
0.296058, -2.401377, 0.864502, 0.320801, -2.373222
0.271515, -2.411139, 0.879395, 0.266846, -2.365772
0.246971, -2.418112, 0.876465, 0.268066, -2.348745
0.222427, -2.413928, 0.878418, 0.269775, -2.349809
0.199418, -2.413928, 0.891602, 0.246338, -2.367901
0.174874, -2.411139, 0.903076, 0.208008, -2.374286
0.150330, -2.398588, 0.899658, 0.152588, -2.360451
0.125786, -2.384643, 0.903320, 0.142090, -2.345552
0.102777, -2.363725, 0.908691, 0.122070, -2.334910
0.078233, -2.338623, 0.924072, 0.085449, -2.313625
0.055223, -2.303760, 0.920410, 0.018799, -2.279570
0.032214, -2.261924, 0.912598, -0.006836, -2.237001
0.009204, -2.217300, 0.925293, -0.040039, -2.183790
-0.012272, -2.167096, 0.919678, -0.072998, -2.108230
-0.033748, -2.108526, 0.940186, -0.093018, -2.080560
-0.055223, -2.047167, 0.936279, -0.120605, -2.006064
-0.075165, -1.981624, 0.928223, -0.140869, -1.916669
-0.095107, -1.917476, 0.938965, -0.148193, -1.845366
-0.113515, -1.853328, 0.942627, -0.158203, -1.786834
-0.131922, -1.787785, 0.961426, -0.175293, -1.728302
-0.148796, -1.726426, 0.948242, -0.207520, -1.665512
-0.165670, -1.674828, 0.957031, -0.188477, -1.613365
-0.182544, -1.637176, 0.944580, -0.215088, -1.562282
-0.197884, -1.609285, 0.949951, -0.211426, -1.520778
-0.213223, -1.593945, 0.948242, -0.179688, -1.502686
-0.228563, -1.585578, 0.938965, -0.147705, -1.511200
-0.243903, -1.578606, 0.931641, -0.167969, -1.538869
-0.260777, -1.567449, 0.942627, -0.217773, -1.553769
-0.276117, -1.547926, 0.920654, -0.251709, -1.554833
-0.292990, -1.508879, 0.934814, -0.305664, -1.528227
-0.308330, -1.447520, 0.924316, -0.373535, -1.472888
-0.323670, -1.362454, 0.906738, -0.425293, -1.393071
-0.337476, -1.253681, 0.930176, -0.473145, -1.272813
-0.349748, -1.130962, 0.922607, -0.509766, -1.137657
-0.360485, -0.997088, 0.918945, -0.535400, -0.993986
-0.369689, -0.856240, 0.948486, -0.551025, -0.817325
-0.377359, -0.713998, 0.909180, -0.580322, -0.661948
-0.383495, -0.582913, 0.939209, -0.571777, -0.487415
-0.388097, -0.453222, 0.939209, -0.492188, -0.350130
-0.392699, -0.337476, 0.928223, -0.461426, -0.255414
-0.394233, -0.224519, 0.934814, -0.494385, -0.168148
-0.395767, -0.111562, 0.926270, -0.487793, -0.065982
-0.397301, 0.004184, 0.926758, -0.482666, 0.031927
-0.395767, 0.132480, 0.916260, -0.510498, 0.131964
-0.395767, 0.267749, 0.931641, -0.537354, 0.256478
-0.392699, 0.411386, 0.912842, -0.575195, 0.401213
-0.388097, 0.571756, 0.933105, -0.592529, 0.569360
-0.381961, 0.734916, 0.927734, -0.603760, 0.746022
-0.372757, 0.900865, 0.917969, -0.597168, 0.941839
-0.363553, 1.076576, 0.914551, -0.574219, 1.130207
-0.351282, 1.252286, 0.921875, -0.534912, 1.296226
-0.337476, 1.425208, 0.924561, -0.518066, 1.456924
-0.323670, 1.600918, 0.923584, -0.500244, 1.620815
-0.306796, 1.776629, 0.905029, -0.509033, 1.778320
-0.288388, 1.950945, 0.915283, -0.522217, 1.965624
-0.266913, 2.115499, 0.897705, -0.497070, 2.160377
-0.245437, 2.277264, 0.890869, -0.467285, 2.346616
-0.220893, 2.429268, 0.886230, -0.384521, 2.519021
-0.194816, 2.557564, 0.880371, -0.306396, 2.647792
-0.168738, 2.664943, 0.867188, -0.258301, 2.753150
-0.141126, 2.748615, 0.884277, -0.185791, 2.830839
-0.111981, 2.815552, 0.880615, -0.131836, 2.882986
-0.082835, 2.858782, 0.873535, -0.089111, 2.921298
-0.053689, 2.895040, 0.881348, -0.041016, 2.944711
-0.024544, 2.913169, 0.869629, -0.006836, 2.957482
0.004602, 2.911774, 0.884277, 0.023193, 2.967060
0.033748, 2.897829, 0.875488, 0.083496, 2.975573
0.062893, 2.879700, 0.871826, 0.157227, 2.956417
0.093573, 2.851810, 0.875488, 0.229492, 2.910656
0.121184, 2.816947, 0.859863, 0.266357, 2.838288
0.148796, 2.777900, 0.865479, 0.276611, 2.774435
0.176408, 2.737458, 0.876465, 0.285889, 2.715902
0.204019, 2.705384, 0.868896, 0.286621, 2.671205
0.230097, 2.676099, 0.869873, 0.287354, 2.643535
0.256175, 2.660759, 0.860840, 0.262695, 2.643535
0.282252, 2.646814, 0.846191, 0.276855, 2.673334
0.308330, 2.635658, 0.826660, 0.346436, 2.687168
0.335942, 2.628685, 0.811279, 0.413330, 2.672269
0.362019, 2.627291, 0.808105, 0.434326, 2.643535
0.388097, 2.617529, 0.828369, 0.423096, 2.620122
0.414175, 2.607767, 0.813232, 0.424805, 2.616929
0.440252, 2.584060, 0.786621, 0.467529, 2.615865
0.466330, 2.549197, 0.783691, 0.512451, 2.608416
0.492408, 2.514334, 0.766113, 0.553711, 2.583938
0.516952, 2.461342, 0.764648, 0.596191, 2.538177
0.543029, 2.388826, 0.741211, 0.660400, 2.479644
0.566039, 2.296788, 0.742676, 0.730225, 2.385993
0.589049, 2.193593, 0.732666, 0.779541, 2.268928
0.612058, 2.073663, 0.735352, 0.824463, 2.122065
0.632000, 1.955128, 0.737305, 0.847656, 1.961367
0.650408, 1.832410, 0.730225, 0.815186, 1.809183
0.667282, 1.716664, 0.723877, 0.816406, 1.685733
0.684155, 1.610680, 0.714111, 0.807861, 1.570796
0.697961, 1.522825, 0.710938, 0.775879, 1.469695
0.713301, 1.454493, 0.716064, 0.738281, 1.421805
0.727107, 1.405684, 0.689941, 0.723877, 1.388814
0.739379, 1.373610, 0.672607, 0.724121, 1.361144
0.753185, 1.354087, 0.669922, 0.710449, 1.348373
0.766990, 1.342930, 0.668457, 0.703613, 1.353694
0.779262, 1.327591, 0.660400, 0.717285, 1.371786
0.793068, 1.324802, 0.635498, 0.743896, 1.380300
0.806874, 1.320618, 0.635010, 0.770264, 1.362208
0.820680, 1.301095, 0.636719, 0.769531, 1.346245
0.832952, 1.282966, 0.617676, 0.812744, 1.315382
0.845223, 1.260653, 0.611816, 0.812500, 1.288777
0.859029, 1.228579, 0.598389, 0.803955, 1.268556
0.871301, 1.196505, 0.586182, 0.823975, 1.239822
0.882039, 1.160247, 0.590576, 0.848145, 1.207895
0.894311, 1.130962, 0.583984, 0.870850, 1.164262
0.905049, 1.096099, 0.573486, 0.885986, 1.113179
0.915787, 1.058447, 0.565430, 0.868164, 1.061032
0.926524, 1.029162, 0.552490, 0.843750, 1.023785
0.935728, 0.997088, 0.541992, 0.834229, 1.011014
0.946466, 0.965013, 0.533691, 0.865723, 0.995050
0.955670, 0.935728, 0.536133, 0.881836, 0.969509
0.964874, 0.905049, 0.523438, 0.893066, 0.930133
0.974078, 0.875764, 0.524170, 0.879883, 0.897142
0.981748, 0.857635, 0.509033, 0.876221, 0.881178
0.990952, 0.829744, 0.491699, 0.878906, 0.863087
0.998621, 0.817193, 0.494873, 0.873047, 0.853509
1.006291, 0.799065, 0.491455, 0.895020, 0.834352
1.013961, 0.785119, 0.483398, 0.895752, 0.814132
1.023165, 0.776752, 0.471436, 0.873535, 0.798169
1.029301, 0.773963, 0.473145, 0.875244, 0.797105
1.038505, 0.776752, 0.472656, 0.870605, 0.792848
1.044641, 0.771174, 0.462891, 0.877197, 0.793912
1.052311, 0.765596, 0.447510, 0.866211, 0.803490
1.059981, 0.760018, 0.428711, 0.897461, 0.810939
1.069185, 0.755834, 0.432129, 0.913330, 0.805618
1.076855, 0.739100, 0.423828, 0.917236, 0.794976
1.082990, 0.719576, 0.413818, 0.935547, 0.771563
1.090660, 0.684713, 0.419678, 0.955322, 0.738572
1.098330, 0.644272, 0.419189, 0.964600, 0.698132
1.104466, 0.601042, 0.408447, 0.984375, 0.645985
1.110602, 0.559206, 0.403809, 0.985352, 0.587452
1.115204, 0.515975, 0.401611, 0.968262, 0.539562
1.119806, 0.460194, 0.397217, 0.978027, 0.502314
1.124408, 0.411386, 0.385254, 0.983154, 0.458681
1.129010, 0.359788, 0.382568, 0.995117, 0.404406
1.132078, 0.310980, 0.386963, 0.991211, 0.346937
1.135146, 0.255199, 0.384033, 0.982422, 0.303304
1.136680, 0.191050, 0.380127, 1.001221, 0.246900
1.139748, 0.124113, 0.386963, 1.015869, 0.188368
1.139748, 0.046019, 0.376465, 1.030518, 0.114936
1.141282, -0.041836, 0.372803, 1.049072, 0.035119
1.139748, -0.145031, 0.386719, 1.073730, -0.058532
1.138214, -0.253804, 0.380859, 1.106201, -0.186239
1.136680, -0.380706, 0.397949, 1.114014, -0.312882
1.132078, -0.506214, 0.385498, 1.122803, -0.456553
1.125942, -0.641483, 0.403809, 1.134277, -0.611929
