[true theta], [true dTheta], [ar], [at], [imu dtheta]
-0.197884, -0.758623, 0.968750, -0.198975, -0.693875
-0.205553, -0.747467, 0.975098, -0.197021, -0.694939
-0.213223, -0.737705, 0.966064, -0.204346, -0.704517
-0.220893, -0.737705, 0.963379, -0.220947, -0.705581
-0.228563, -0.740494, 0.961914, -0.235107, -0.707710
-0.236233, -0.739100, 0.959961, -0.245361, -0.699196
-0.242369, -0.733522, 0.954102, -0.252686, -0.692811
-0.250039, -0.723760, 0.959961, -0.268311, -0.683233
-0.257709, -0.718182, 0.956543, -0.274902, -0.669398
-0.265379, -0.709815, 0.948486, -0.268066, -0.658755
-0.271515, -0.707026, 0.950928, -0.274170, -0.653434
-0.279185, -0.702842, 0.944580, -0.285156, -0.649177
-0.285320, -0.690291, 0.949463, -0.287842, -0.641728
-0.292990, -0.684713, 0.940918, -0.293701, -0.632150
-0.299126, -0.679135, 0.952148, -0.302490, -0.627893
-0.306796, -0.674952, 0.944824, -0.310547, -0.620443
-0.312932, -0.672162, 0.937744, -0.310303, -0.621507
-0.319068, -0.670768, 0.933350, -0.309570, -0.623636
-0.326738, -0.670768, 0.931396, -0.304932, -0.625764
-0.332874, -0.672162, 0.927734, -0.327637, -0.631085
-0.339010, -0.667979, 0.937988, -0.341309, -0.630021
-0.346680, -0.666584, 0.917969, -0.334961, -0.628957
-0.352816, -0.661006, 0.920654, -0.360840, -0.622572
-0.360485, -0.651245, 0.922363, -0.368896, -0.617251
-0.366621, -0.645666, 0.928223, -0.372070, -0.602351
-0.372757, -0.637299, 0.923828, -0.369385, -0.593838
-0.378893, -0.626143, 0.920410, -0.370361, -0.586388
-0.385029, -0.620565, 0.915527, -0.398926, -0.576810
-0.391165, -0.613592, 0.922119, -0.408691, -0.562975
-0.397301, -0.613592, 0.910400, -0.396729, -0.550204
-0.403437, -0.606620, 0.916504, -0.397705, -0.544883
-0.409573, -0.601042, 0.904297, -0.401611, -0.539562
-0.415709, -0.596858, 0.902344, -0.401123, -0.537434
-0.421845, -0.594069, 0.888428, -0.385498, -0.545947
-0.427981, -0.592674, 0.906982, -0.403809, -0.552333
-0.432583, -0.592674, 0.898438, -0.406738, -0.560847
-0.438719, -0.594069, 0.892578, -0.412842, -0.572553
-0.444854, -0.596858, 0.895752, -0.431641, -0.575746
-0.450990, -0.601042, 0.895996, -0.454102, -0.567232
-0.457126, -0.599647, 0.885498, -0.465820, -0.552333
-0.463262, -0.601042, 0.883545, -0.456787, -0.540626
-0.469398, -0.596858, 0.884521, -0.464111, -0.526791
-0.475534, -0.594069, 0.887451, -0.450684, -0.521470
-0.481670, -0.585702, 0.869385, -0.443359, -0.525727
-0.486272, -0.580124, 0.872314, -0.450439, -0.534241
-0.492408, -0.577335, 0.868164, -0.456055, -0.544883
-0.498544, -0.570362, 0.866699, -0.487549, -0.544883
-0.504680, -0.567573, 0.864014, -0.488037, -0.540626
-0.509282, -0.568967, 0.863525, -0.501709, -0.532113
-0.515418, -0.574546, 0.840820, -0.491211, -0.523599
-0.521553, -0.575940, 0.857910, -0.488037, -0.523599
-0.526155, -0.580124, 0.850830, -0.469238, -0.535305
-0.532291, -0.594069, 0.843018, -0.471924, -0.559782
-0.538427, -0.609409, 0.837891, -0.487549, -0.589581
-0.544563, -0.624749, 0.844727, -0.478271, -0.608737
-0.550699, -0.638694, 0.838623, -0.484131, -0.634278
-0.556835, -0.658217, 0.838379, -0.505371, -0.656627
-0.564505, -0.666584, 0.823975, -0.536133, -0.665141
-0.570641, -0.670768, 0.829834, -0.546875, -0.657691
-0.578311, -0.677741, 0.811523, -0.565430, -0.645985
-0.584447, -0.679135, 0.819336, -0.586182, -0.624700
-0.592117, -0.674952, 0.813232, -0.569824, -0.611929
-0.598253, -0.665190, 0.802734, -0.574463, -0.603416
-0.604388, -0.658217, 0.806641, -0.566406, -0.595966
-0.612058, -0.647061, 0.804443, -0.571777, -0.594902
-0.618194, -0.647061, 0.789063, -0.570801, -0.595966
-0.624330, -0.642877, 0.798828, -0.572754, -0.602351
-0.630466, -0.642877, 0.797607, -0.578125, -0.600223
-0.636602, -0.640088, 0.788574, -0.589355, -0.608737
-0.642738, -0.641483, 0.792725, -0.602051, -0.604480
-0.650408, -0.647061, 0.781250, -0.599609, -0.604480
-0.656544, -0.649850, 0.770264, -0.602783, -0.607673
-0.662680, -0.649850, 0.772217, -0.617432, -0.606608
-0.668816, -0.647061, 0.763672, -0.628418, -0.591709
-0.676486, -0.634510, 0.767334, -0.648926, -0.580003
-0.682621, -0.620565, 0.763916, -0.644043, -0.557654
-0.688757, -0.613592, 0.745850, -0.647705, -0.551269
-0.694893, -0.606620, 0.752686, -0.639648, -0.544883
-0.701029, -0.592674, 0.741943, -0.635986, -0.540626
-0.705631, -0.580124, 0.744141, -0.646240, -0.536369
-0.711767, -0.570362, 0.739746, -0.656738, -0.533177
-0.717903, -0.557811, 0.742920, -0.674805, -0.520406
-0.724039, -0.543866, 0.737793, -0.700439, -0.500186
-0.728641, -0.529921, 0.735107, -0.695801, -0.470388
-0.734777, -0.517370, 0.726318, -0.698242, -0.444846
-0.739379, -0.499241, 0.726563, -0.695801, -0.422497
-0.743981, -0.476929, 0.729492, -0.692627, -0.404406
-0.748583, -0.460194, 0.721191, -0.685059, -0.394828
-0.753185, -0.450433, 0.721191, -0.681641, -0.387378
-0.757787, -0.433698, 0.712646, -0.679688, -0.386314
-0.762388, -0.419753, 0.708496, -0.694824, -0.387378
-0.765456, -0.403019, 0.715088, -0.709473, -0.371415
-0.770058, -0.384890, 0.696777, -0.726807, -0.351194
-0.774660, -0.366761, 0.704102, -0.742432, -0.318203
-0.777728, -0.350027, 0.706299, -0.741699, -0.285212
-0.780796, -0.329109, 0.689697, -0.739746, -0.254350
-0.783864, -0.306796, 0.693359, -0.732910, -0.229873
-0.786932, -0.277511, 0.701660, -0.735596, -0.207524
-0.790000, -0.244042, 0.682861, -0.759033, -0.178790
-0.793068, -0.210574, 0.709961, -0.775635, -0.125579
-0.794602, -0.172921, 0.688232, -0.768311, -0.077688
-0.796136, -0.133875, 0.689697, -0.759277, -0.037248
-0.797670, -0.096222, 0.698242, -0.739746, -0.007450
-0.797670, -0.062754, 0.691406, -0.728516, 0.014899
-0.797670, -0.036258, 0.692139, -0.726074, 0.029798
-0.797670, -0.012551, 0.701416, -0.729980, 0.047890
-0.797670, 0.019523, 0.690186, -0.742188, 0.071303
-0.797670, 0.048808, 0.691406, -0.767578, 0.096844
-0.797670, 0.079488, 0.708984, -0.784668, 0.145799
-0.797670, 0.122718, 0.685303, -0.789307, 0.208588
-0.796136, 0.167343, 0.690430, -0.789307, 0.271377
-0.793068, 0.217546, 0.702881, -0.770020, 0.326717
-0.791534, 0.269144, 0.697998, -0.747070, 0.374607
-0.788466, 0.317952, 0.707764, -0.733154, 0.406534
-0.783864, 0.359788, 0.704834, -0.732910, 0.438461
-0.780796, 0.397440, 0.696777, -0.737061, 0.470388
-0.776194, 0.433698, 0.707031, -0.741211, 0.500186
-0.771592, 0.472745, 0.707764, -0.738037, 0.538498
-0.766990, 0.503425, 0.707764, -0.739746, 0.576810
-0.762388, 0.529921, 0.725098, -0.724121, 0.617251
-0.756253, 0.564784, 0.708252, -0.709229, 0.649177
-0.750117, 0.596858, 0.719238, -0.708008, 0.675783
-0.743981, 0.623354, 0.729736, -0.694580, 0.702389
-0.737845, 0.649850, 0.731689, -0.685547, 0.724737
-0.731709, 0.673557, 0.739990, -0.668457, 0.740701
-0.724039, 0.691686, 0.740723, -0.657227, 0.746022
-0.716369, 0.709815, 0.751465, -0.664063, 0.761985
-0.710233, 0.733522, 0.761719, -0.681641, 0.787527
-0.702563, 0.760018, 0.768066, -0.667480, 0.815196
-0.694893, 0.779541, 0.764404, -0.662598, 0.844995
-0.687223, 0.797670, 0.760254, -0.646729, 0.868408
-0.679553, 0.813010, 0.774658, -0.629639, 0.886499
-0.670350, 0.832533, 0.770752, -0.606934, 0.899270
-0.661146, 0.839506, 0.781006, -0.578613, 0.893949
-0.653476, 0.840900, 0.783936, -0.561035, 0.882243
-0.644272, 0.836717, 0.799072, -0.553711, 0.859894
-0.636602, 0.833928, 0.800293, -0.557617, 0.841802
-0.627398, 0.824166, 0.801270, -0.570557, 0.839674
-0.619728, 0.822772, 0.814697, -0.570068, 0.837545
-0.612058, 0.822772, 0.816650, -0.569336, 0.847123
-0.604388, 0.817193, 0.818604, -0.552002, 0.853509
-0.595185, 0.821377, 0.818604, -0.548340, 0.855637
-0.587515, 0.819982, 0.823486, -0.542969, 0.862022
-0.578311, 0.821377, 0.830078, -0.529053, 0.862022
-0.570641, 0.825561, 0.832764, -0.501709, 0.859894
-0.562971, 0.824166, 0.841553, -0.500000, 0.851380
-0.553767, 0.817193, 0.851318, -0.498779, 0.839674
-0.546097, 0.813010, 0.852051, -0.492676, 0.830096
-0.538427, 0.811615, 0.843506, -0.493164, 0.831160
-0.529223, 0.819982, 0.852539, -0.501221, 0.834352
-0.521553, 0.822772, 0.853516, -0.513916, 0.844995
-0.513884, 0.826955, 0.863525, -0.513916, 0.868408
-0.506214, 0.839506, 0.863770, -0.505127, 0.899270
-0.497010, 0.852057, 0.870117, -0.483887, 0.921619
-0.487806, 0.863213, 0.876953, -0.456543, 0.936518
-0.480136, 0.879947, 0.883545, -0.440918, 0.937582
-0.470932, 0.893892, 0.885986, -0.448730, 0.943968
-0.461728, 0.903654, 0.876709, -0.427979, 0.943968
-0.452524, 0.907838, 0.885742, -0.421387, 0.943968
-0.443320, 0.913416, 0.894775, -0.413330, 0.952481
-0.434117, 0.927361, 0.897949, -0.406494, 0.955674
-0.424913, 0.932939, 0.896973, -0.400879, 0.957803
-0.415709, 0.937123, 0.902588, -0.401855, 0.969509
-0.406505, 0.939912, 0.906738, -0.388428, 0.976959
-0.397301, 0.948279, 0.899658, -0.376709, 0.985472
-0.386563, 0.953857, 0.917725, -0.358398, 0.989729
-0.377359, 0.956646, 0.920410, -0.340332, 0.984408
-0.368155, 0.949674, 0.921143, -0.330566, 0.975894
-0.358952, 0.941306, 0.923584, -0.316406, 0.971638
-0.348214, 0.931545, 0.922119, -0.296875, 0.959931
-0.339010, 0.920388, 0.921387, -0.282959, 0.934390
-0.329806, 0.916205, 0.929443, -0.287598, 0.916298
-0.322136, 0.905049, 0.943115, -0.295654, 0.907784
-0.312932, 0.895287, 0.952148, -0.300537, 0.908848
-0.303728, 0.886920, 0.943359, -0.302002, 0.918426
-0.294524, 0.888314, 0.945801, -0.288330, 0.936518
-0.285320, 0.892498, 0.960205, -0.265137, 0.941839
-0.277651, 0.899471, 0.949951, -0.248535, 0.943968
-0.268447, 0.900865, 0.958252, -0.245605, 0.940775
-0.259243, 0.903654, 0.956787, -0.233887, 0.934390
-0.250039, 0.907838, 0.962402, -0.222900, 0.930133
-0.240835, 0.913416, 0.967285, -0.219971, 0.925876
-0.231631, 0.920388, 0.963867, -0.222168, 0.931197
-0.222427, 0.920388, 0.965576, -0.212158, 0.933325
-0.213223, 0.913416, 0.974609, -0.207275, 0.942903
-0.204019, 0.907838, 0.970947, -0.188477, 0.948225
-0.194816, 0.903654, 0.963379, -0.165283, 0.948225
-0.185612, 0.900865, 0.975586, -0.149170, 0.938647
-0.176408, 0.892498, 0.963867, -0.139160, 0.929069
-0.168738, 0.886920, 0.967285, -0.137451, 0.917362
-0.159534, 0.884131, 0.979980, -0.135986, 0.909912
-0.150330, 0.877158, 0.986328, -0.117432, 0.900334
-0.141126, 0.867396, 0.986328, -0.112061, 0.889692
-0.133456, 0.863213, 0.977539, -0.099854, 0.880114
-0.124252, 0.857635, 0.979492, -0.094971, 0.867343
-0.115049, 0.843689, 0.988037, -0.093506, 0.859894
-0.107379, 0.829744, 0.987793, -0.078613, 0.855637
-0.099709, 0.817193, 0.984863, -0.064941, 0.837545
-0.090505, 0.807432, 0.992188, -0.065918, 0.830096
-0.082835, 0.793486, 0.978760, -0.047852, 0.819453
-0.075165, 0.776752, 0.997559, -0.035889, 0.801361
-0.067495, 0.766990, 0.992676, -0.038330, 0.794976
-0.059825, 0.750256, 0.994873, -0.013428, 0.773692
-0.052155, 0.734916, 0.989014, 0.014160, 0.747086
-0.044485, 0.722365, 0.988770, -0.001953, 0.723673
-0.038350, 0.707026, 0.989258, 0.003906, 0.704517
-0.030680, 0.690291, 1.005371, 0.008057, 0.689618
-0.024544, 0.673557, 0.994141, -0.000488, 0.675783
-0.016874, 0.658217, 0.998291, -0.002930, 0.672590
-0.010738, 0.645666, 0.995605, 0.010498, 0.664076
-0.004602, 0.637299, 0.985107, 0.005859, 0.661948
0.001534, 0.626143, 0.995605, 0.012695, 0.668333
0.007670, 0.620565, 0.995117, 0.019287, 0.664076
0.013806, 0.613592, 0.999023, 0.041992, 0.656627
0.019942, 0.613592, 0.987549, 0.062744, 0.643856
0.026078, 0.606620, 0.990479, 0.066406, 0.624700
0.032214, 0.594069, 0.989014, 0.072754, 0.606608
0.038350, 0.584307, 0.989746, 0.078125, 0.588516
0.044485, 0.570362, 0.995117, 0.078125, 0.568296
0.050621, 0.560600, 0.993652, 0.060791, 0.561911
0.055223, 0.555022, 1.002441, 0.060059, 0.564039
0.059825, 0.553628, 0.993408, 0.062988, 0.572553
0.065961, 0.549444, 0.996094, 0.053955, 0.585324
0.070563, 0.550839, 0.986816, 0.060791, 0.602351
0.076699, 0.557811, 0.990234, 0.078613, 0.610865
0.082835, 0.563389, 0.992920, 0.104004, 0.614058
0.088971, 0.567573, 0.983398, 0.117188, 0.602351
0.093573, 0.568967, 0.990479, 0.111572, 0.594902
0.099709, 0.567573, 0.998047, 0.108887, 0.592773
0.105845, 0.563389, 0.988525, 0.112549, 0.590645
0.110447, 0.563389, 0.989502, 0.107666, 0.594902
0.116583, 0.567573, 0.991455, 0.123535, 0.604480
0.122718, 0.575940, 0.982666, 0.117676, 0.611929
0.127320, 0.580124, 0.985352, 0.123779, 0.619379
0.133456, 0.587096, 0.990479, 0.139160, 0.627893
0.139592, 0.589885, 0.986816, 0.157471, 0.628957
0.145728, 0.588491, 0.989746, 0.155762, 0.625764
0.151864, 0.589885, 0.980225, 0.159424, 0.625764
0.158000, 0.594069, 0.967773, 0.177246, 0.625764
0.164136, 0.585702, 0.987061, 0.182373, 0.620443
0.168738, 0.580124, 0.985596, 0.194336, 0.611929
0.174874, 0.577335, 0.965576, 0.203613, 0.604480
0.181010, 0.570362, 0.977783, 0.208008, 0.594902
0.187146, 0.567573, 0.976807, 0.195313, 0.594902
0.191748, 0.568967, 0.967285, 0.189209, 0.591709
0.197884, 0.574546, 0.981201, 0.176270, 0.607673
0.204019, 0.575940, 0.969238, 0.191650, 0.626829
0.208621, 0.580124, 0.974609, 0.207764, 0.642792
0.214757, 0.587096, 0.974609, 0.221436, 0.644920
0.220893, 0.596858, 0.968994, 0.232422, 0.651306
0.227029, 0.601042, 0.960449, 0.252930, 0.640664
0.233165, 0.606620, 0.965576, 0.255615, 0.627893
0.239301, 0.606620, 0.968506, 0.259277, 0.619379
0.245437, 0.601042, 0.964844, 0.255859, 0.612994
0.251573, 0.596858, 0.959229, 0.254395, 0.611929
0.257709, 0.587096, 0.961182, 0.262939, 0.611929
0.263845, 0.580124, 0.958008, 0.277344, 0.606608
0.268447, 0.568967, 0.953125, 0.295166, 0.594902
0.274583, 0.555022, 0.951904, 0.311279, 0.577874
0.280718, 0.539682, 0.949219, 0.320801, 0.559782
0.285320, 0.524343, 0.951660, 0.312256, 0.539562
0.291456, 0.510397, 0.950684, 0.320313, 0.524663
0.296058, 0.499241, 0.952637, 0.324707, 0.504443
0.300660, 0.483901, 0.948975, 0.324463, 0.495929
0.305262, 0.472745, 0.936523, 0.315430, 0.484222
0.309864, 0.460194, 0.955078, 0.326904, 0.478901
0.314466, 0.447643, 0.947021, 0.325439, 0.474644
0.319068, 0.443460, 0.942627, 0.333496, 0.465066
0.323670, 0.440671, 0.932617, 0.334961, 0.466131
0.328272, 0.439276, 0.948486, 0.321289, 0.458681
0.331340, 0.439276, 0.937988, 0.331299, 0.464002
0.335942, 0.440671, 0.936523, 0.331787, 0.464002
0.340544, 0.443460, 0.939209, 0.317871, 0.473580
0.345146, 0.447643, 0.932861, 0.321045, 0.485287
0.349748, 0.453222, 0.938477, 0.336426, 0.498057
0.354350, 0.460194, 0.932861, 0.343018, 0.508700
0.358952, 0.460194, 0.924805, 0.355713, 0.510828
0.363553, 0.467167, 0.920410, 0.370850, 0.512956
0.368155, 0.472745, 0.916260, 0.365967, 0.507635
0.372757, 0.476929, 0.937744, 0.360352, 0.517213
0.377359, 0.479718, 0.917969, 0.379150, 0.518278
0.381961, 0.481112, 0.919189, 0.394043, 0.517213
0.388097, 0.481112, 0.921143, 0.386719, 0.507635
0.392699, 0.479718, 0.924072, 0.396973, 0.509764
0.397301, 0.476929, 0.926270, 0.408936, 0.500186
0.401903, 0.472745, 0.910156, 0.401123, 0.489544
0.406505, 0.467167, 0.910645, 0.400391, 0.492736
0.411107, 0.453222, 0.902344, 0.410889, 0.492736
0.415709, 0.447643, 0.905518, 0.420654, 0.483158
0.420311, 0.443460, 0.899170, 0.423096, 0.478901
0.424913, 0.440671, 0.908936, 0.427490, 0.475709
0.429515, 0.432304, 0.902832, 0.430176, 0.469323
0.432583, 0.426726, 0.901367, 0.434082, 0.456553
0.437185, 0.423937, 0.892334, 0.444092, 0.450167
0.441786, 0.423937, 0.904785, 0.436035, 0.444846
0.446388, 0.426726, 0.900146, 0.428467, 0.450167
0.449456, 0.432304, 0.891846, 0.434814, 0.454424
0.454058, 0.440671, 0.892334, 0.430176, 0.466131
0.458660, 0.443460, 0.890381, 0.432617, 0.479966
0.463262, 0.447643, 0.886230, 0.429199, 0.494865
0.467864, 0.460194, 0.875244, 0.439453, 0.509764
0.472466, 0.472745, 0.882568, 0.443604, 0.521470
0.477068, 0.476929, 0.878906, 0.451904, 0.531048
0.481670, 0.486690, 0.876221, 0.461914, 0.539562
0.486272, 0.493663, 0.881348, 0.464600, 0.545947
0.492408, 0.504819, 0.878906, 0.471680, 0.554461
0.497010, 0.518764, 0.858154, 0.475586, 0.560847
0.501612, 0.527132, 0.865723, 0.475342, 0.566168
0.507748, 0.536893, 0.867432, 0.488037, 0.571489
0.512350, 0.546655, 0.857178, 0.476563, 0.582131
0.518486, 0.555022, 0.860840, 0.477539, 0.601287
0.524621, 0.568967, 0.855225, 0.493408, 0.610865
0.529223, 0.573151, 0.849854, 0.506348, 0.616186
0.535359, 0.574546, 0.853760, 0.516357, 0.620443
0.541495, 0.580124, 0.847656, 0.523438, 0.619379
0.547631, 0.574546, 0.845947, 0.537842, 0.619379
0.553767, 0.573151, 0.840820, 0.561035, 0.608737
0.558369, 0.568967, 0.836426, 0.553467, 0.588516
0.564505, 0.555022, 0.833008, 0.561768, 0.574682
0.570641, 0.546655, 0.831299, 0.568848, 0.558718
0.575243, 0.536893, 0.830566, 0.556641, 0.549140
0.581379, 0.527132, 0.828857, 0.558105, 0.543819
0.585981, 0.518764, 0.819824, 0.565674, 0.545947
0.590583, 0.511792, 0.821045, 0.564941, 0.543819
0.596719, 0.506214, 0.815918, 0.566406, 0.544883
0.601320, 0.503425, 0.819092, 0.587646, 0.534241
0.605922, 0.496452, 0.815186, 0.599854, 0.521470
0.610524, 0.493663, 0.815430, 0.593506, 0.503378
0.616660, 0.481112, 0.797363, 0.602783, 0.494865
0.621262, 0.467167, 0.806396, 0.594727, 0.491672
0.625864, 0.460194, 0.805664, 0.597656, 0.485287
0.630466, 0.453222, 0.802246, 0.588379, 0.478901
0.635068, 0.446249, 0.784668, 0.591309, 0.484222
0.638136, 0.439276, 0.788086, 0.595703, 0.488479
0.642738, 0.440671, 0.795166, 0.601074, 0.491672
0.647340, 0.443460, 0.780762, 0.607178, 0.490608
0.651942, 0.447643, 0.785400, 0.614746, 0.492736
0.656544, 0.453222, 0.780762, 0.618164, 0.490608
0.661146, 0.460194, 0.790771, 0.619141, 0.484222
0.665748, 0.460194, 0.776367, 0.615479, 0.487415
0.670350, 0.460194, 0.773682, 0.625977, 0.493800
0.674952, 0.460194, 0.775146, 0.638428, 0.486351
0.679553, 0.460194, 0.765869, 0.637207, 0.484222
0.684155, 0.460194, 0.749756, 0.640381, 0.486351
0.688757, 0.453222, 0.759277, 0.648682, 0.482094
0.693359, 0.447643, 0.760254, 0.657471, 0.473580
0.697961, 0.443460, 0.753418, 0.650146, 0.468259
0.702563, 0.440671, 0.757324, 0.652832, 0.466131
0.707165, 0.432304, 0.754395, 0.650146, 0.470388
0.710233, 0.426726, 0.747803, 0.673584, 0.461874
0.714835, 0.416964, 0.740723, 0.695313, 0.446975
0.719437, 0.404413, 0.741943, 0.688477, 0.422497
0.724039, 0.390468, 0.738525, 0.689453, 0.406534
0.727107, 0.376523, 0.734863, 0.699707, 0.385250
0.731709, 0.356999, 0.744141, 0.696045, 0.366093
0.734777, 0.326320, 0.732666, 0.715820, 0.349066
0.737845, 0.294245, 0.741699, 0.742188, 0.308625
0.740913, 0.256593, 0.729248, 0.732910, 0.264992
0.743981, 0.217546, 0.726074, 0.747559, 0.221359
0.745515, 0.172921, 0.724854, 0.760498, 0.172404
0.747049, 0.126902, 0.730713, 0.768555, 0.109615
0.748583, 0.076699, 0.723877, 0.768555, 0.051083
0.748583, 0.019523, 0.724854, 0.774658, -0.010642
0.748583, -0.039047, 0.735596, 0.768555, -0.074496
0.748583, -0.100406, 0.735352, 0.775391, -0.142606
0.747049, -0.165949, 0.735107, 0.768066, -0.204331
0.745515, -0.230097, 0.734375, 0.762695, -0.269249
0.742447, -0.294245, 0.729248, 0.760010, -0.332038
0.739379, -0.359788, 0.733887, 0.748291, -0.393763
0.734777, -0.421147, 0.742188, 0.741211, -0.453360
0.730175, -0.472745, 0.734375, 0.735352, -0.501250
0.725573, -0.524343, 0.749023, 0.712891, -0.547012
0.719437, -0.570362, 0.740967, 0.711182, -0.586388
0.713301, -0.606620, 0.745117, 0.699707, -0.622572
0.707165, -0.644272, 0.763428, 0.680176, -0.651306
0.701029, -0.679135, 0.754639, 0.680664, -0.684297
0.693359, -0.708420, 0.770996, 0.670898, -0.713031
0.685689, -0.736311, 0.756592, 0.662598, -0.733251
0.679553, -0.760018, 0.779541, 0.646973, -0.756664
0.670350, -0.785119, 0.771729, 0.639648, -0.774756
0.662680, -0.808826, 0.782715, 0.635742, -0.794976
0.655010, -0.828350, 0.785889, 0.623291, -0.818389
0.645806, -0.842295, 0.788818, 0.604492, -0.831160
0.638136, -0.857635, 0.795410, 0.593506, -0.842866
0.628932, -0.864607, 0.792480, 0.584717, -0.847123
0.619728, -0.877158, 0.811768, 0.569580, -0.844995
0.610524, -0.886920, 0.814697, 0.568359, -0.844995
0.602854, -0.885525, 0.812744, 0.565430, -0.844995
0.593651, -0.888314, 0.816895, 0.548340, -0.850316
0.584447, -0.879947, 0.818359, 0.512451, -0.838609
0.575243, -0.875764, 0.832031, 0.518799, -0.813068
0.566039, -0.868791, 0.832275, 0.526367, -0.810939
0.558369, -0.867396, 0.838867, 0.515869, -0.809875
0.549165, -0.863213, 0.851807, 0.517578, -0.813068
0.541495, -0.863213, 0.861572, 0.503174, -0.814132
0.532291, -0.860424, 0.850342, 0.519287, -0.816261
0.524621, -0.863213, 0.860352, 0.509277, -0.831160
0.515418, -0.871580, 0.864990, 0.495605, -0.839674
0.506214, -0.877158, 0.853516, 0.482422, -0.846059
0.497010, -0.879947, 0.875488, 0.464844, -0.848187
0.489340, -0.879947, 0.871826, 0.450195, -0.842866
0.480136, -0.877158, 0.878906, 0.437744, -0.835417
0.470932, -0.871580, 0.877441, 0.436768, -0.825839
0.461728, -0.863213, 0.891846, 0.430908, -0.816261
0.454058, -0.860424, 0.885498, 0.414551, -0.810939
0.444854, -0.856240, 0.891846, 0.409424, -0.800297
0.437185, -0.843689, 0.902588, 0.406006, -0.787527
0.427981, -0.831139, 0.894775, 0.387451, -0.781141
0.420311, -0.819982, 0.903076, 0.385742, -0.764114
0.411107, -0.811615, 0.919678, 0.376221, -0.752407
0.403437, -0.799065, 0.909424, 0.363770, -0.739636
0.395767, -0.790697, 0.908936, 0.369873, -0.723673
0.388097, -0.779541, 0.915283, 0.354492, -0.718352
0.380427, -0.766990, 0.924805, 0.353516, -0.705581
0.372757, -0.754440, 0.921387, 0.356934, -0.701324
0.365087, -0.750256, 0.924072, 0.344971, -0.697067
0.357418, -0.740494, 0.925537, 0.318604, -0.689618
0.349748, -0.726549, 0.937988, 0.325439, -0.671526
0.343612, -0.716787, 0.935547, 0.312988, -0.665141
0.335942, -0.704237, 0.941406, 0.294189, -0.651306
0.328272, -0.690291, 0.945801, 0.288574, -0.625764
0.322136, -0.676346, 0.940674, 0.290283, -0.607673
0.316000, -0.663795, 0.945313, 0.287109, -0.592773
0.308330, -0.654034, 0.945313, 0.287354, -0.585324
0.302194, -0.633116, 0.948486, 0.284424, -0.574682
0.296058, -0.617776, 0.964844, 0.266357, -0.566168
0.289922, -0.609409, 0.956787, 0.262451, -0.551269
0.283786, -0.601042, 0.943115, 0.282471, -0.549140
0.277651, -0.592674, 0.960205, 0.271729, -0.555525
0.273049, -0.592674, 0.958252, 0.262207, -0.553397
0.266913, -0.587096, 0.956543, 0.259033, -0.548076
0.260777, -0.584307, 0.953857, 0.245361, -0.548076
0.254641, -0.577335, 0.975342, 0.217529, -0.535305
0.248505, -0.574546, 0.974365, 0.224609, -0.516149
0.242369, -0.568967, 0.964844, 0.213867, -0.502314
0.237767, -0.560600, 0.971436, 0.222168, -0.488479
0.231631, -0.549444, 0.967041, 0.217041, -0.486351
0.227029, -0.543866, 0.971191, 0.220215, -0.483158
0.220893, -0.536893, 0.968018, 0.228271, -0.487415
0.216291, -0.529921, 0.972412, 0.218018, -0.493800
0.210155, -0.531315, 0.965332, 0.203857, -0.492736
0.205553, -0.525737, 0.965088, 0.191162, -0.490608
0.199418, -0.521553, 0.982666, 0.184814, -0.486351
0.194816, -0.511792, 0.980957, 0.179443, -0.481030
0.190214, -0.504819, 0.981201, 0.165527, -0.469323
0.184078, -0.493663, 0.987305, 0.159424, -0.451231
0.179476, -0.486690, 0.985107, 0.156982, -0.436332
0.174874, -0.476929, 0.989014, 0.157227, -0.426754
0.170272, -0.472745, 0.983154, 0.167480, -0.415048
0.165670, -0.467167, 0.980225, 0.152100, -0.413984
0.161068, -0.460194, 0.978760, 0.155518, -0.410791
0.156466, -0.460194, 0.987305, 0.151367, -0.405470
0.151864, -0.460194, 0.989014, 0.151855, -0.402277
0.147262, -0.453222, 0.984619, 0.137207, -0.401213
0.142660, -0.447643, 0.985596, 0.127686, -0.400149
0.138058, -0.436487, 0.987793, 0.120850, -0.392699
0.133456, -0.428120, 0.986816, 0.123535, -0.382057
0.128854, -0.422542, 0.987793, 0.105469, -0.370350
0.125786, -0.412780, 0.997559, 0.098633, -0.353323
0.121184, -0.407202, 0.993408, 0.116699, -0.344809
0.118117, -0.398835, 0.992676, 0.118896, -0.341616
0.113515, -0.389073, 0.990479, 0.108643, -0.343745
0.108913, -0.386284, 0.994141, 0.101074, -0.343745
0.105845, -0.383495, 0.988037, 0.086182, -0.328846
0.101243, -0.373734, 0.990723, 0.087646, -0.320332
0.098175, -0.365366, 0.992676, 0.088867, -0.312882
0.095107, -0.351421, 0.996582, 0.088623, -0.306497
0.090505, -0.340265, 0.998291, 0.080811, -0.297983
0.087437, -0.340265, 0.997803, 0.088135, -0.292662
0.084369, -0.329109, 0.993652, 0.090088, -0.290533
0.081301, -0.323530, 0.998291, 0.085693, -0.290533
0.078233, -0.316558, 0.989990, 0.065430, -0.289469
0.075165, -0.308191, 1.012939, 0.046143, -0.272442
0.070563, -0.299824, 0.994141, 0.041260, -0.249029
