[true theta], [true dTheta], [ar], [at], [imu dtheta]
0.012272, 1.591156, 0.953857, -0.004150, 1.606980
0.027612, 1.596735, 0.961914, 0.022705, 1.616558
0.042951, 1.610680, 0.959473, 0.031738, 1.627200
0.059825, 1.617652, 0.957520, 0.045166, 1.641035
0.076699, 1.624625, 0.970459, 0.065186, 1.659127
0.092039, 1.623231, 0.959229, 0.091064, 1.662320
0.108913, 1.628809, 0.952881, 0.111572, 1.663384
0.125786, 1.626020, 0.952637, 0.125977, 1.665512
0.141126, 1.607891, 0.947021, 0.154541, 1.664448
0.158000, 1.591156, 0.943848, 0.193848, 1.644228
0.173340, 1.570239, 0.941650, 0.224365, 1.619751
0.190214, 1.532586, 0.947754, 0.256104, 1.580374
0.205553, 1.496329, 0.958008, 0.248291, 1.546319
0.219359, 1.450309, 0.947510, 0.263672, 1.518649
0.234699, 1.398712, 0.942871, 0.339600, 1.470759
0.248505, 1.352692, 0.939209, 0.365723, 1.394135
0.260777, 1.315040, 0.939697, 0.356201, 1.311125
0.274583, 1.295517, 0.924316, 0.324951, 1.264299
0.285320, 1.295517, 0.936768, 0.309814, 1.233437
0.297592, 1.306673, 0.947754, 0.268311, 1.231308
0.309864, 1.335958, 0.917480, 0.194580, 1.284520
0.323670, 1.375005, 0.922119, 0.187988, 1.372850
0.337476, 1.414051, 0.908936, 0.197998, 1.469695
0.352816, 1.451704, 0.906982, 0.283447, 1.548447
0.368155, 1.471227, 0.908691, 0.349365, 1.579310
0.383495, 1.478200, 0.892822, 0.402588, 1.571860
0.398835, 1.464254, 0.877197, 0.435791, 1.550576
0.414175, 1.437758, 0.893311, 0.469727, 1.511200
0.427981, 1.400106, 0.882568, 0.511963, 1.450539
0.441786, 1.354087, 0.880615, 0.533936, 1.388814
0.455592, 1.310856, 0.873535, 0.527832, 1.322832
0.467864, 1.266231, 0.864258, 0.518066, 1.267492
0.480136, 1.224396, 0.854248, 0.526367, 1.223859
0.492408, 1.182560, 0.833252, 0.513428, 1.191932
0.503146, 1.144907, 0.845947, 0.509277, 1.189804
0.515418, 1.107255, 0.871094, 0.540527, 1.168519
0.526155, 1.066814, 0.851563, 0.555176, 1.121693
0.536893, 1.027767, 0.841064, 0.571533, 1.083381
0.546097, 0.985931, 0.840820, 0.593750, 1.042941
0.556835, 0.945490, 0.834229, 0.612793, 0.985472
0.566039, 0.902260, 0.837402, 0.626221, 0.931197
0.573709, 0.867396, 0.817383, 0.631836, 0.871600
0.582913, 0.836717, 0.805176, 0.605469, 0.823710
0.590583, 0.813010, 0.798340, 0.573486, 0.815196
0.598253, 0.797670, 0.843750, 0.578613, 0.808811
0.605922, 0.792092, 0.809082, 0.574219, 0.793912
0.613592, 0.797670, 0.781250, 0.550293, 0.799233
0.621262, 0.799065, 0.796143, 0.552734, 0.833288
0.628932, 0.804643, 0.804443, 0.562012, 0.853509
0.638136, 0.807432, 0.796631, 0.582275, 0.869472
0.645806, 0.800459, 0.768066, 0.620117, 0.868408
0.655010, 0.792092, 0.789551, 0.667480, 0.840738
0.662680, 0.775358, 0.762939, 0.665771, 0.813068
0.670350, 0.751651, 0.770752, 0.663330, 0.776884
0.678020, 0.722365, 0.764160, 0.654297, 0.759857
0.684155, 0.690291, 0.763428, 0.665039, 0.746022
0.691825, 0.651245, 0.765869, 0.693604, 0.718352
0.697961, 0.616381, 0.749512, 0.708496, 0.677911
0.704097, 0.581518, 0.753174, 0.717285, 0.634278
0.710233, 0.542471, 0.749756, 0.717773, 0.589581
0.714835, 0.496452, 0.740479, 0.711182, 0.557654
0.719437, 0.440671, 0.740967, 0.729004, 0.516149
0.724039, 0.380706, 0.739258, 0.759277, 0.462938
0.728641, 0.308191, 0.744141, 0.781982, 0.390571
0.731709, 0.230097, 0.733643, 0.781982, 0.308625
0.733243, 0.139453, 0.732910, 0.804688, 0.222423
0.734777, 0.037652, 0.725098, 0.814209, 0.125579
0.734777, -0.080883, 0.729004, 0.849365, 0.024477
0.733243, -0.204996, 0.741943, 0.884766, -0.118129
0.731709, -0.330503, 0.728516, 0.875000, -0.263928
0.727107, -0.467167, 0.737793, 0.860596, -0.399084
0.722505, -0.609409, 0.739258, 0.859131, -0.532113
0.714835, -0.751651, 0.737793, 0.877197, -0.671526
0.707165, -0.888314, 0.755859, 0.859863, -0.824774
0.697961, -1.029162, 0.751953, 0.841553, -0.978023
0.685689, -1.153275, 0.765869, 0.842529, -1.113179
0.673418, -1.271810, 0.755127, 0.809082, -1.238758
0.659612, -1.373610, 0.751221, 0.767578, -1.355823
0.645806, -1.464254, 0.746582, 0.754395, -1.448410
0.628932, -1.542348, 0.757568, 0.714844, -1.550576
0.613592, -1.606496, 0.766602, 0.637207, -1.620815
0.596719, -1.672039, 0.777588, 0.577637, -1.636778
0.579845, -1.732004, 0.793457, 0.584229, -1.643164
0.562971, -1.794758, 0.803467, 0.600586, -1.671898
0.544563, -1.867273, 0.809570, 0.631592, -1.738944
0.526155, -1.949550, 0.817383, 0.649902, -1.821953
0.506214, -2.034616, 0.803223, 0.674561, -1.933697
0.486272, -2.122472, 0.817871, 0.663574, -2.052890
0.464796, -2.206143, 0.831787, 0.614014, -2.188047
0.440252, -2.271686, 0.816406, 0.550537, -2.291277
0.417243, -2.328862, 0.834961, 0.497314, -2.357259
0.392699, -2.358147, 0.834229, 0.422119, -2.401956
0.368155, -2.372092, 0.840576, 0.344238, -2.399828
0.343612, -2.360936, 0.836670, 0.267578, -2.354066
0.320602, -2.331651, 0.873291, 0.246094, -2.299790
0.296058, -2.300971, 0.877930, 0.235107, -2.256157
0.274583, -2.263319, 0.891602, 0.153076, -2.181662
0.251573, -2.228456, 0.894775, 0.225830, -2.123129
0.230097, -2.199171, 0.906738, 0.254639, -2.118872
0.208621, -2.178253, 0.910889, 0.201904, -2.126322
0.187146, -2.160124, 0.918457, 0.180420, -2.111423
0.165670, -2.147573, 0.914551, 0.182373, -2.109294
0.144194, -2.135022, 0.907471, 0.145264, -2.081624
0.122718, -2.123866, 0.939941, 0.101074, -2.067789
0.101243, -2.115499, 0.917969, 0.067627, -2.079496
0.079767, -2.102948, 0.927979, 0.076416, -2.031606
0.059825, -2.087608, 0.925049, 0.077148, -2.032670
0.038350, -2.063901, 0.927490, 0.030029, -2.031606
0.018408, -2.041589, 0.949951, -0.000244, -2.028413
-0.003068, -2.015093, 0.945068, -0.035645, -2.010321
-0.023010, -1.994175, 0.958008, -0.047852, -1.959238
-0.042951, -1.966284, 0.945801, -0.056396, -1.927312
-0.061359, -1.934210, 0.930908, -0.064697, -1.904963
-0.081301, -1.914687, 0.945557, -0.126709, -1.878357
-0.099709, -1.893769, 0.948975, -0.146240, -1.837917
-0.119651, -1.881218, 0.939453, -0.140625, -1.802797
-0.136524, -1.871457, 0.946289, -0.129883, -1.786834
-0.154932, -1.872851, 0.940918, -0.116699, -1.791091
-0.174874, -1.870062, 0.933838, -0.123779, -1.816632
-0.193282, -1.871457, 0.926758, -0.162354, -1.830467
-0.211689, -1.870062, 0.926514, -0.190918, -1.838981
-0.230097, -1.874246, 0.914063, -0.230713, -1.841109
-0.250039, -1.868668, 0.935547, -0.252441, -1.819825
-0.268447, -1.860300, 0.920410, -0.295654, -1.807054
-0.286854, -1.857511, 0.892822, -0.282715, -1.774063
-0.305262, -1.853328, 0.920898, -0.240723, -1.785770
-0.323670, -1.847750, 0.877197, -0.286621, -1.812375
-0.342078, -1.840777, 0.903076, -0.365723, -1.801733
-0.360485, -1.833804, 0.903809, -0.363281, -1.780449
-0.378893, -1.828226, 0.887451, -0.339111, -1.774063
-0.397301, -1.824043, 0.869873, -0.349609, -1.788962
-0.415709, -1.814281, 0.879150, -0.426025, -1.793219
-0.434117, -1.800336, 0.849609, -0.462891, -1.777256
-0.450990, -1.783601, 0.860596, -0.439453, -1.745329
-0.469398, -1.765472, 0.850342, -0.452637, -1.740008
-0.487806, -1.747344, 0.829346, -0.469971, -1.731494
-0.504680, -1.723637, 0.846680, -0.535889, -1.703824
-0.521553, -1.697141, 0.820068, -0.542725, -1.648485
-0.538427, -1.663672, 0.807373, -0.531738, -1.618686
-0.555301, -1.619047, 0.809082, -0.546387, -1.601659
-0.572175, -1.567449, 0.800049, -0.602539, -1.562282
-0.587515, -1.521430, 0.807861, -0.648438, -1.502686
-0.602854, -1.462860, 0.796143, -0.658203, -1.427126
-0.616660, -1.397317, 0.781982, -0.639893, -1.359015
-0.630466, -1.337352, 0.769775, -0.633057, -1.306868
-0.642738, -1.280177, 0.774414, -0.681641, -1.251529
-0.656544, -1.224396, 0.775635, -0.708252, -1.175969
-0.667282, -1.168614, 0.770996, -0.663330, -1.107858
-0.678020, -1.118411, 0.752441, -0.649658, -1.076996
-0.690291, -1.070997, 0.745361, -0.678467, -1.052519
-0.701029, -1.016611, 0.761475, -0.705811, -1.000372
-0.710233, -0.960830, 0.737061, -0.725830, -0.941839
-0.719437, -0.909232, 0.749023, -0.715820, -0.880114
-0.728641, -0.852057, 0.727783, -0.737549, -0.833288
-0.737845, -0.786514, 0.727539, -0.761475, -0.763049
-0.743981, -0.726549, 0.720947, -0.761719, -0.692811
-0.751651, -0.663795, 0.717529, -0.752441, -0.628957
-0.757787, -0.596858, 0.716553, -0.774902, -0.562975
-0.763922, -0.517370, 0.722656, -0.752930, -0.501250
-0.768524, -0.433698, 0.703125, -0.752441, -0.448039
-0.773126, -0.340265, 0.699951, -0.809326, -0.383121
-0.776194, -0.231492, 0.718262, -0.841797, -0.280955
-0.779262, -0.110168, 0.693115, -0.902588, -0.153248
-0.779262, 0.019523, 0.707031, -0.918213, 0.001064
-0.779262, 0.160371, 0.702148, -0.934326, 0.167083
-0.776194, 0.306796, 0.707031, -0.901367, 0.332038
-0.773126, 0.460194, 0.707520, -0.893799, 0.473580
-0.766990, 0.613592, 0.701904, -0.877197, 0.620443
-0.760854, 0.766990, 0.712646, -0.884766, 0.761985
-0.751651, 0.927361, 0.715332, -0.883301, 0.917362
-0.742447, 1.086337, 0.704834, -0.884766, 1.069546
-0.730175, 1.243919, 0.729492, -0.887695, 1.229180
-0.717903, 1.393133, 0.722656, -0.890625, 1.396263
-0.702563, 1.542348, 0.714111, -0.881348, 1.570796
-0.685689, 1.677617, 0.731201, -0.831299, 1.735751
-0.667282, 1.808703, 0.733154, -0.755127, 1.864522
-0.648874, 1.923054, 0.732910, -0.722412, 1.966688
-0.628932, 2.031827, 0.748779, -0.695801, 2.052890
-0.607456, 2.123866, 0.751953, -0.682617, 2.143349
-0.585981, 2.197776, 0.773682, -0.651855, 2.230616
-0.562971, 2.261924, 0.768555, -0.622070, 2.306176
-0.539961, 2.317706, 0.766113, -0.590576, 2.377479
-0.515418, 2.352569, 0.784912, -0.532227, 2.425369
-0.490874, 2.370698, 0.798340, -0.502686, 2.457296
-0.467864, 2.377670, 0.812988, -0.364502, 2.447718
-0.443320, 2.365119, 0.819580, -0.417725, 2.431754
-0.418777, 2.334440, 0.856445, -0.364746, 2.430690
-0.395767, 2.302366, 0.848633, -0.285400, 2.377479
-0.372757, 2.270292, 0.843506, -0.205811, 2.292341
-0.349748, 2.247979, 0.880371, -0.240234, 2.186983
-0.328272, 2.235428, 0.880371, -0.300293, 2.138028
-0.308330, 2.239612, 0.867676, -0.404053, 2.161441
-0.285320, 2.267503, 0.910156, -0.319580, 2.227423
-0.263845, 2.295393, 0.888428, -0.358398, 2.274249
-0.240835, 2.323284, 0.875488, -0.383545, 2.354066
-0.216291, 2.351174, 0.866943, -0.336182, 2.447718
-0.191748, 2.370698, 0.911377, -0.228516, 2.538177
-0.165670, 2.372092, 0.921631, 0.031738, 2.503057
-0.142660, 2.362330, 0.874023, 0.051514, 2.357259
-0.119651, 2.334440, 0.949951, -0.090332, 2.290212
-0.096641, 2.296788, 0.917480, -0.121338, 2.292341
-0.073631, 2.252163, 0.946289, -0.072998, 2.316818
-0.050621, 2.204749, 0.914795, 0.013428, 2.304047
-0.029146, 2.160124, 0.911377, 0.085938, 2.251900
-0.007670, 2.108526, 0.929199, 0.119629, 2.167827
0.013806, 2.054140, 0.928223, 0.126709, 2.085881
0.033748, 2.001148, 0.954834, 0.143799, 2.012450
0.053689, 1.953734, 0.948730, 0.136719, 1.951789
0.072097, 1.916081, 0.932617, 0.123047, 1.901770
0.090505, 1.884007, 0.942139, 0.125244, 1.873036
0.108913, 1.853328, 0.954102, 0.112793, 1.866651
0.127320, 1.835199, 0.947021, 0.128662, 1.869844
0.145728, 1.817070, 0.951172, 0.148193, 1.869844
0.164136, 1.801730, 0.927979, 0.213867, 1.853880
0.182544, 1.783601, 0.930664, 0.258545, 1.812375
0.199418, 1.764078, 0.940674, 0.272461, 1.766614
0.217825, 1.737582, 0.931641, 0.259033, 1.724045
0.234699, 1.713875, 0.922852, 0.241211, 1.705953
0.251573, 1.687379, 0.918945, 0.252197, 1.707017
0.268447, 1.660883, 0.916504, 0.271484, 1.708081
0.285320, 1.637176, 0.914795, 0.315918, 1.699568
0.300660, 1.610680, 0.902832, 0.353027, 1.669769
0.317534, 1.584184, 0.904297, 0.371094, 1.639971
0.332874, 1.546532, 0.904785, 0.392090, 1.600595
0.348214, 1.508879, 0.910400, 0.401855, 1.558026
0.363553, 1.467043, 0.906982, 0.417725, 1.519713
0.378893, 1.418235, 0.901123, 0.457275, 1.470759
0.392699, 1.352692, 0.891357, 0.476074, 1.403713
0.404971, 1.277388, 0.899902, 0.488281, 1.346245
0.418777, 1.185349, 0.898682, 0.509766, 1.285584
0.431049, 1.077970, 0.896729, 0.581543, 1.205767
0.441786, 0.965013, 0.882568, 0.636230, 1.080188
0.450990, 0.842295, 0.887207, 0.667725, 0.933325
0.458660, 0.713998, 0.885986, 0.671875, 0.767306
0.464796, 0.575940, 0.897949, 0.657959, 0.619379
0.469398, 0.447643, 0.879883, 0.644287, 0.482094
0.474000, 0.326320, 0.875977, 0.635254, 0.355451
0.475534, 0.209179, 0.895996, 0.620850, 0.242643
0.477068, 0.100406, 0.888916, 0.610840, 0.137285
0.477068, 0.002789, 0.880859, 0.614746, 0.035119
0.477068, -0.089250, 0.881592, 0.592529, -0.059597
0.475534, -0.174316, 0.881592, 0.578369, -0.146863
0.472466, -0.244042, 0.885254, 0.572510, -0.223487
0.469398, -0.313769, 0.893066, 0.550781, -0.296919
0.466330, -0.369550, 0.893555, 0.540283, -0.361837
0.461728, -0.407202, 0.882080, 0.503906, -0.415048
0.457126, -0.430909, 0.879395, 0.475830, -0.439525
0.452524, -0.437882, 0.895508, 0.453857, -0.453360
0.446388, -0.428120, 0.907715, 0.418945, -0.448039
0.441786, -0.403019, 0.900879, 0.383545, -0.424626
0.438719, -0.350027, 0.898193, 0.347412, -0.384185
0.434117, -0.288667, 0.901367, 0.321289, -0.316075
0.431049, -0.209179, 0.903564, 0.289551, -0.226680
0.429515, -0.111562, 0.903320, 0.273926, -0.122386
0.427981, -0.012551, 0.902100, 0.262939, -0.014899
0.429515, 0.093433, 0.905273, 0.254639, 0.106423
0.429515, 0.204996, 0.893555, 0.257324, 0.221359
0.432583, 0.312374, 0.911377, 0.261230, 0.335231
0.437185, 0.412780, 0.888184, 0.283447, 0.449103
0.441786, 0.511792, 0.881592, 0.307861, 0.545947
0.447922, 0.606620, 0.881104, 0.314453, 0.637471
0.454058, 0.695869, 0.876953, 0.326660, 0.733251
0.461728, 0.771174, 0.883301, 0.342041, 0.820518
0.469398, 0.839506, 0.887695, 0.353516, 0.890756
0.478602, 0.895287, 0.879883, 0.376465, 0.958867
0.489340, 0.934334, 0.854980, 0.412354, 1.014207
0.498544, 0.953857, 0.850342, 0.451172, 1.052519
0.509282, 0.945490, 0.860107, 0.493164, 1.061032
0.520019, 0.917599, 0.847900, 0.552246, 1.044005
0.529223, 0.857635, 0.844727, 0.604736, 0.991858
0.538427, 0.771174, 0.855225, 0.660400, 0.907784
0.546097, 0.666584, 0.852783, 0.703857, 0.794976
0.552233, 0.538288, 0.836670, 0.743164, 0.657691
0.558369, 0.390468, 0.842041, 0.762451, 0.504443
0.561437, 0.230097, 0.840820, 0.787109, 0.337359
0.562971, 0.057176, 0.843750, 0.800537, 0.157505
0.562971, -0.126902, 0.846924, 0.818848, -0.032991
0.561437, -0.319347, 0.840332, 0.823975, -0.233065
0.556835, -0.517370, 0.840332, 0.829102, -0.434204
0.550699, -0.709815, 0.841553, 0.814697, -0.638535
0.543029, -0.893892, 0.851318, 0.811523, -0.837545
0.532291, -1.068208, 0.838379, 0.791748, -1.040812
0.520019, -1.231368, 0.839111, 0.736084, -1.227052
0.506214, -1.375005, 0.847168, 0.676270, -1.370722
0.490874, -1.507485, 0.845703, 0.635742, -1.495236
0.475534, -1.630203, 0.834961, 0.582275, -1.591017
0.458660, -1.737582, 0.837891, 0.567383, -1.669769
0.440252, -1.833804, 0.854248, 0.578125, -1.759164
0.421845, -1.917476, 0.861816, 0.576904, -1.862394
0.401903, -1.988597, 0.852539, 0.562012, -1.984780
0.380427, -2.048562, 0.854492, 0.492188, -2.043312
0.358952, -2.084819, 0.857178, 0.407959, -2.116744
0.337476, -2.101554, 0.877930, 0.341064, -2.145478
0.316000, -2.104343, 0.879883, 0.270508, -2.134836
0.294524, -2.098765, 0.880371, 0.188477, -2.042248
0.273049, -2.083425, 0.910889, 0.191895, -2.008193
0.253107, -2.073663, 0.904785, 0.265381, -1.972009
0.233165, -2.062507, 0.919922, 0.255859, -1.978394
0.213223, -2.058323, 0.916504, 0.238281, -2.006064
0.191748, -2.061112, 0.910889, 0.231201, -2.025220
0.171806, -2.063901, 0.918945, 0.215088, -2.035863
0.150330, -2.075058, 0.913818, 0.169189, -2.033734
0.130388, -2.079241, 0.915283, 0.142334, -2.033734
0.108913, -2.076452, 0.939453, 0.123291, -2.033734
0.087437, -2.066690, 0.922119, 0.102783, -2.033734
0.067495, -2.058323, 0.932861, 0.067871, -2.033734
0.046019, -2.044378, 0.947266, -0.002197, -2.019899
0.026078, -2.033222, 0.949463, -0.020020, -1.950725
0.006136, -2.024855, 0.941406, 0.031982, -1.936890
-0.013806, -2.019277, 0.942139, 0.042236, -1.967752
-0.033748, -2.017882, 0.934814, -0.039063, -1.998615
-0.053689, -2.013698, 0.952881, -0.044189, -1.972009
-0.073631, -2.015093, 0.935059, -0.043945, -1.968816
-0.095107, -2.022066, 0.942871, -0.060547, -2.012450
-0.115049, -2.019277, 0.920654, -0.115723, -2.000743
-0.134990, -2.015093, 0.914551, -0.164063, -1.965624
-0.154932, -2.009515, 0.937500, -0.141602, -1.970945
-0.174874, -1.995570, 0.952881, -0.158203, -1.956046
-0.196350, -1.974652, 0.915771, -0.239258, -1.942211
-0.214757, -1.956523, 0.934570, -0.232178, -1.909220
-0.234699, -1.935605, 0.912598, -0.220215, -1.896449
-0.254641, -1.906320, 0.917725, -0.268555, -1.884743
-0.273049, -1.878429, 0.915039, -0.311035, -1.857073
-0.291456, -1.846355, 0.901611, -0.333496, -1.810247
-0.309864, -1.828226, 0.895508, -0.349365, -1.767678
-0.328272, -1.810097, 0.893066, -0.348633, -1.731494
-0.345146, -1.793363, 0.899414, -0.346191, -1.705953
-0.363553, -1.787785, 0.888672, -0.324463, -1.694246
-0.380427, -1.779418, 0.891846, -0.314453, -1.719788
-0.398835, -1.762683, 0.880371, -0.352051, -1.743201
-0.417243, -1.740371, 0.866699, -0.419678, -1.743201
-0.434117, -1.708297, 0.894775, -0.452881, -1.710210
-0.452524, -1.655305, 0.829102, -0.469727, -1.709146
-0.469398, -1.593945, 0.844238, -0.574951, -1.636778
-0.484738, -1.521430, 0.843018, -0.609863, -1.528227
-0.500078, -1.450309, 0.843994, -0.646973, -1.414355
-0.513884, -1.379188, 0.849609, -0.617920, -1.269621
-0.526155, -1.306673, 0.817871, -0.543701, -1.199382
-0.538427, -1.246708, 0.829102, -0.511475, -1.173840
-0.550699, -1.190927, 0.827637, -0.521484, -1.167455
-0.562971, -1.130962, 0.818115, -0.574219, -1.146170
-0.573709, -1.066814, 0.833496, -0.643066, -1.082317
-0.584447, -0.998482, 0.818604, -0.651855, -1.002500
-0.595185, -0.917599, 0.816162, -0.671631, -0.922683
-0.604388, -0.817193, 0.808838, -0.698730, -0.823710
-0.612058, -0.707026, 0.813477, -0.710449, -0.724737
-0.618194, -0.589885, 0.807861, -0.733643, -0.610865
-0.624330, -0.461589, 0.806641, -0.780518, -0.483158
-0.628932, -0.333292, 0.797119, -0.791016, -0.321396
-0.630466, -0.209179, 0.802490, -0.773193, -0.178790
-0.632000, -0.086461, 0.806641, -0.762695, -0.044697
-0.632000, 0.023707, 0.799316, -0.748291, 0.080881
-0.630466, 0.126902, 0.812988, -0.719727, 0.188368
-0.628932, 0.220335, 0.796875, -0.713867, 0.289469
-0.625864, 0.294245, 0.794189, -0.697998, 0.380993
-0.621262, 0.363972, 0.815674, -0.627197, 0.420369
-0.618194, 0.415569, 0.796875, -0.621094, 0.469323
-0.613592, 0.458800, 0.815918, -0.617676, 0.520406
-0.607456, 0.496452, 0.815918, -0.598633, 0.553397
-0.602854, 0.517370, 0.816650, -0.564697, 0.567232
-0.596719, 0.527132, 0.818604, -0.571045, 0.577874
-0.592117, 0.532710, 0.827148, -0.564209, 0.593838
-0.585981, 0.525737, 0.815186, -0.542480, 0.597030
-0.579845, 0.499241, 0.843750, -0.494385, 0.582131
-0.575243, 0.464378, 0.835693, -0.465088, 0.549140
-0.570641, 0.409991, 0.806641, -0.501221, 0.531048
-0.566039, 0.341659, 0.854492, -0.358887, 0.450167
-0.561437, 0.257988, 0.846924, -0.381104, 0.346937
-0.559903, 0.158976, 0.849121, -0.370605, 0.245836
-0.558369, 0.054387, 0.868652, -0.337891, 0.130900
-0.558369, -0.054387, 0.836914, -0.319580, 0.005321
-0.559903, -0.158976, 0.847900, -0.324707, -0.135157
-0.561437, -0.264960, 0.837891, -0.370850, -0.255414
-0.566039, -0.354210, 0.856201, -0.436279, -0.336295
-0.570641, -0.447643, 0.848877, -0.443115, -0.398020
-0.575243, -0.528526, 0.831787, -0.424316, -0.466131
-0.579845, -0.603831, 0.834961, -0.397217, -0.552333
-0.587515, -0.673557, 0.835693, -0.423584, -0.644920
-0.593651, -0.730733, 0.827148, -0.456543, -0.722609
-0.602854, -0.785119, 0.812744, -0.489502, -0.774756
-0.610524, -0.832533, 0.812500, -0.515869, -0.813068
-0.619728, -0.868791, 0.803223, -0.530762, -0.839674
-0.628932, -0.889709, 0.798340, -0.544678, -0.858830
-0.638136, -0.900865, 0.796143, -0.567627, -0.876921
-0.647340, -0.893892, 0.777588, -0.580811, -0.890756
-0.656544, -0.884131, 0.771973, -0.600830, -0.888628
-0.665748, -0.850662, 0.774414, -0.641113, -0.870536
-0.674952, -0.804643, 0.770996, -0.680176, -0.840738
-0.682621, -0.736311, 0.770752, -0.708496, -0.781141
-0.690291, -0.638694, 0.756836, -0.753906, -0.702389
-0.697961, -0.521553, 0.747559, -0.814697, -0.599159
-0.702563, -0.373734, 0.762207, -0.869385, -0.456553
-0.707165, -0.209179, 0.757813, -0.925537, -0.266056
-0.708699, -0.027891, 0.745850, -0.930420, -0.060661
-0.707165, 0.161765, 0.751709, -0.945557, 0.150056
-0.705631, 0.351421, 0.741943, -0.947998, 0.375671
-0.699495, 0.524343, 0.747559, -0.930664, 0.592773
-0.693359, 0.680530, 0.760254, -0.825195, 0.777949
-0.684155, 0.813010, 0.753662, -0.777100, 0.905656
-0.674952, 0.923178, 0.755371, -0.723877, 1.008885
-0.664214, 1.022189, 0.762695, -0.707764, 1.084445
-0.653476, 1.091915, 0.773926, -0.680908, 1.150427
-0.642738, 1.154669, 0.787109, -0.656982, 1.202574
-0.630466, 1.210450, 0.774414, -0.642578, 1.249400
-0.618194, 1.267626, 0.791260, -0.625488, 1.295162
-0.604388, 1.320618, 0.808350, -0.618164, 1.335603
-0.592117, 1.372216, 0.799072, -0.611328, 1.384557
-0.578311, 1.425208, 0.808594, -0.616943, 1.431383
-0.562971, 1.474016, 0.807617, -0.612305, 1.498429
-0.547631, 1.514457, 0.826904, -0.585205, 1.553769
-0.532291, 1.550715, 0.828613, -0.539063, 1.608044
-0.516952, 1.593945, 0.823486, -0.510254, 1.629329
-0.500078, 1.624625, 0.833496, -0.481445, 1.642099
-0.483204, 1.646938, 0.837891, -0.491943, 1.666577
-0.467864, 1.673434, 0.862305, -0.472412, 1.697439
-0.450990, 1.694352, 0.857910, -0.455322, 1.721916
-0.432583, 1.701324, 0.864990, -0.441162, 1.750650
-0.415709, 1.694352, 0.871094, -0.401611, 1.764485
-0.398835, 1.681801, 0.880615, -0.352295, 1.758100
-0.380427, 1.665066, 0.885742, -0.312744, 1.736815
-0.363553, 1.637176, 0.899414, -0.265381, 1.691054
-0.348214, 1.599524, 0.901611, -0.255127, 1.634650
-0.332874, 1.570239, 0.903809, -0.249512, 1.579310
-0.317534, 1.543742, 0.929932, -0.244873, 1.535677
-0.302194, 1.521430, 0.927002, -0.272217, 1.505879
-0.286854, 1.513063, 0.927246, -0.300537, 1.503750
-0.273049, 1.513063, 0.921387, -0.297852, 1.526099
-0.257709, 1.514457, 0.930420, -0.277588, 1.553769
-0.242369, 1.517246, 0.945313, -0.238281, 1.565475
-0.227029, 1.521430, 0.932861, -0.210205, 1.571860
-0.211689, 1.520036, 0.934814, -0.182129, 1.561218
-0.196350, 1.514457, 0.943848, -0.155273, 1.542062
-0.181010, 1.504696, 0.952881, -0.158691, 1.527163
-0.165670, 1.490750, 0.957764, -0.136963, 1.517585
-0.150330, 1.474016, 0.957275, -0.113770, 1.499493
-0.136524, 1.462860, 0.961182, -0.089844, 1.477144
-0.122718, 1.457282, 0.966553, -0.088623, 1.454796
-0.107379, 1.457282, 0.964111, -0.093994, 1.444153
-0.093573, 1.455887, 0.961426, -0.110107, 1.444153
-0.079767, 1.454493, 0.959961, -0.125977, 1.472888
-0.064427, 1.461465, 0.973633, -0.106934, 1.512264
-0.049087, 1.454493, 0.954590, -0.047363, 1.534613
-0.033748, 1.441942, 0.972168, 0.016846, 1.527163
-0.019942, 1.425208, 0.966309, 0.048584, 1.492044
-0.006136, 1.398712, 0.969238, 0.078857, 1.444153
0.009204, 1.370821, 0.974121, 0.075195, 1.393071
0.021476, 1.342930, 0.978271, 0.069580, 1.355823
0.035282, 1.310856, 0.973877, 0.079346, 1.334538
0.047553, 1.285755, 0.978516, 0.092285, 1.310061
0.059825, 1.255075, 0.980225, 0.088135, 1.287712
0.073631, 1.228579, 0.971191, 0.116211, 1.270685
0.085903, 1.209056, 0.977295, 0.126221, 1.245143
0.096641, 1.183954, 0.974854, 0.151367, 1.215345
0.108913, 1.163036, 0.976318, 0.155029, 1.185547
0.119651, 1.133751, 0.961182, 0.128662, 1.169583
0.131922, 1.098888, 0.975830, 0.166504, 1.165326
0.142660, 1.069603, 0.970703, 0.228760, 1.129143
0.153398, 1.041712, 0.968750, 0.236572, 1.070610
0.164136, 1.009638, 0.976318, 0.213379, 1.024849
0.173340, 0.976170, 0.981201, 0.208008, 0.999307
0.182544, 0.937123, 0.967773, 0.223633, 0.985472
0.191748, 0.889709, 0.979980, 0.243164, 0.962060
0.200951, 0.839506, 0.965332, 0.263184, 0.922683
0.210155, 0.776752, 0.966553, 0.301270, 0.874793
0.217825, 0.715393, 0.961182, 0.359863, 0.799233
0.225495, 0.638694, 0.968506, 0.362793, 0.702389
0.230097, 0.553628, 0.969238, 0.364502, 0.606608
0.236233, 0.460194, 0.973633, 0.371094, 0.518278
0.239301, 0.359788, 0.953857, 0.368408, 0.431011
0.243903, 0.262171, 0.971191, 0.393799, 0.336295
0.245437, 0.154793, 0.974854, 0.416992, 0.227744
0.246971, 0.055781, 0.967285, 0.426514, 0.107487
0.246971, -0.055781, 0.969482, 0.413818, -0.012771
